"ID_CLIENTE";"mes";"pageviews";"microconversion"
"C0462602";"Abril";9;0
"C0360305";"Marzo";8;0
"C0993730";"Marzo";11;1
"C0179000";"Abril";6;1
"C0643485";"Marzo";13;1
"C0265476";"Marzo";20;1
"C0044555";"Abril";8;0
"C0289842";"Abril";13;1
"C0447242";"Abril";21;1
"C0688185";"Abril";19;1
"C0689052";"Marzo";8;0
"C0904065";"Marzo";6;1
"C0982449";"Abril";21;1
"C0739184";"Marzo";9;0
"C0689021";"Marzo";11;1
"C0176069";"Abril";14;1
"C0460923";"Abril";10;0
"C0068200";"Abril";8;0
"C0727441";"Marzo";3;1
"C0147246";"Marzo";8;0
"C0321215";"Marzo";7;1
"C0889000";"Abril";7;0
"C0584102";"Abril";6;1
"C0966413";"Abril";7;0
"C0856261";"Marzo";7;0
"C0932698";"Marzo";8;0
"C0215542";"Marzo";6;0
"C0626292";"Marzo";7;0
"C0306705";"Abril";11;1
"C0982145";"Marzo";20;1
"C0701770";"Abril";13;1
"C0859584";"Abril";8;0
"C0197559";"Abril";12;1
"C0378300";"Abril";22;1
"C0013063";"Abril";9;0
"C0453186";"Marzo";6;0
"C0734236";"Abril";5;0
"C0808151";"Marzo";4;0
"C0286226";"Abril";11;1
"C0063304";"Abril";11;1
"C0375804";"Marzo";13;1
"C0398376";"Marzo";5;0
"C0990082";"Abril";12;1
"C0322521";"Abril";5;0
"C0140243";"Abril";11;1
"C0293889";"Marzo";7;0
"C0989055";"Abril";7;0
"C0516273";"Marzo";9;0
"C0261897";"Abril";7;0
"C0725401";"Marzo";6;1
"C0919177";"Abril";5;0
"C0513613";"Marzo";8;0
"C0814530";"Marzo";6;0
"C0390159";"Marzo";6;0
"C0634110";"Marzo";6;0
"C0947136";"Abril";10;0
"C0455399";"Abril";14;1
"C0733288";"Abril";14;1
"C0242488";"Marzo";8;0
"C0557242";"Marzo";7;0
"C0405474";"Marzo";11;1
"C0466448";"Marzo";13;1
"C0238252";"Marzo";5;0
"C0626253";"Marzo";5;0
"C0904711";"Abril";6;1
"C0443287";"Marzo";6;0
"C0681676";"Abril";9;0
"C0433546";"Abril";7;0
"C0099877";"Abril";20;1
"C0592162";"Abril";13;1
"C0397391";"Marzo";7;0
"C0362036";"Marzo";7;0
"C0750588";"Marzo";5;0
"C0610081";"Abril";20;1
"C0379342";"Marzo";7;0
"C0067713";"Abril";12;1
"C0128015";"Abril";7;0
"C0196946";"Abril";12;1
"C0638543";"Abril";12;1
"C0461046";"Abril";6;1
"C0525250";"Marzo";12;1
"C0445684";"Marzo";8;0
"C0269067";"Marzo";7;1
"C0970941";"Marzo";6;0
"C0687332";"Abril";5;1
"C0434618";"Marzo";9;0
"C0037403";"Marzo";5;0
"C0806611";"Abril";11;0
"C0530632";"Abril";7;0
"C0736445";"Abril";13;1
"C0048174";"Abril";7;0
"C0543046";"Marzo";9;0
"C0823979";"Abril";7;1
"C0729323";"Abril";7;0
"C0682256";"Marzo";6;0
"C0407130";"Marzo";20;1
"C0119388";"Abril";12;1
"C0375854";"Marzo";7;0
"C0227984";"Abril";6;0
"C0525498";"Abril";7;1
"C0715149";"Marzo";7;0
"C0246594";"Abril";7;1
"C0145738";"Marzo";10;0
"C0124679";"Marzo";8;0
"C0165112";"Marzo";6;0
"C0725401";"Abril";9;0
"C0671343";"Abril";9;0
"C0028442";"Abril";13;1
"C0404602";"Marzo";15;1
"C0541250";"Abril";6;0
"C0915843";"Abril";8;0
"C0311671";"Marzo";5;0
"C0662830";"Abril";5;0
"C0868798";"Marzo";20;1
"C0744724";"Marzo";8;0
"C0120955";"Marzo";9;0
"C0243786";"Marzo";6;0
"C0778651";"Abril";7;0
"C0345002";"Marzo";8;0
"C0650631";"Marzo";11;1
"C0406462";"Marzo";6;0
"C0339013";"Abril";6;1
"C0513643";"Abril";7;0
"C0494259";"Marzo";12;1
"C0733734";"Marzo";12;1
"C0935659";"Abril";9;0
"C0663507";"Abril";8;0
"C0207072";"Abril";6;0
"C0730220";"Abril";7;1
"C0257821";"Marzo";6;1
"C0634834";"Marzo";7;0
"C0660585";"Marzo";9;0
"C0288868";"Abril";9;0
"C0287396";"Marzo";3;1
"C0891002";"Abril";6;0
"C0268349";"Marzo";8;0
"C0510223";"Marzo";6;0
"C0478352";"Abril";6;0
"C0186617";"Marzo";5;0
"C0784264";"Marzo";5;0
"C0682980";"Abril";7;1
"C0822046";"Abril";8;0
"C0081703";"Marzo";6;0
"C0144880";"Marzo";7;0
"C0167515";"Abril";20;1
"C0895958";"Marzo";21;1
"C0045737";"Marzo";10;0
"C0515680";"Abril";10;0
"C0064273";"Marzo";4;0
"C0691397";"Marzo";7;0
"C0721015";"Abril";20;1
"C0345941";"Marzo";9;0
"C0417244";"Marzo";9;0
"C0358062";"Marzo";4;0
"C0280641";"Marzo";12;1
"C0418833";"Abril";5;1
"C0361337";"Marzo";7;0
"C0061007";"Abril";8;0
"C0853521";"Marzo";11;1
"C0003125";"Abril";12;1
"C0263295";"Abril";21;1
"C0924146";"Marzo";7;0
"C0185243";"Marzo";7;1
"C0002763";"Abril";7;0
"C0863552";"Marzo";6;0
"C0048052";"Abril";7;1
"C0424625";"Abril";7;0
"C0033595";"Marzo";8;0
"C0106834";"Marzo";7;0
"C0522229";"Abril";7;0
"C0347198";"Marzo";6;0
"C0339384";"Marzo";7;0
"C0982800";"Abril";21;1
"C0213805";"Abril";11;1
"C0719843";"Marzo";6;0
"C0730738";"Abril";7;1
"C0088430";"Marzo";6;0
"C0158225";"Marzo";13;1
"C0431744";"Abril";21;1
"C0403829";"Abril";9;0
"C0319031";"Marzo";8;0
"C0426701";"Marzo";20;1
"C0559503";"Marzo";6;1
"C0490458";"Abril";7;0
"C0683057";"Marzo";14;1
"C0500905";"Abril";7;1
"C0801976";"Abril";13;1
"C0524595";"Marzo";6;1
"C0053162";"Marzo";4;0
"C0185762";"Abril";15;1
"C0812136";"Abril";19;1
"C0634043";"Abril";11;1
"C0153894";"Abril";5;1
"C0101685";"Marzo";7;1
"C0002911";"Abril";8;0
"C0068331";"Marzo";8;0
"C0546852";"Abril";13;1
"C0060635";"Marzo";7;0
"C0812182";"Marzo";5;0
"C0026630";"Marzo";6;0
"C0655385";"Marzo";12;1
"C0643147";"Abril";6;0
"C0972633";"Marzo";7;0
"C0378513";"Marzo";7;1
"C0474938";"Abril";7;1
"C0277281";"Marzo";8;0
"C0545369";"Abril";12;1
"C0147787";"Marzo";8;0
"C0137314";"Abril";9;0
"C0424007";"Marzo";4;0
"C0544926";"Marzo";6;0
"C0025335";"Abril";20;1
"C0241421";"Abril";11;1
"C0873072";"Marzo";7;1
"C0633506";"Marzo";13;1
"C0710742";"Marzo";7;0
"C0438969";"Marzo";7;0
"C0699993";"Abril";6;0
"C0261179";"Abril";6;1
"C0217578";"Marzo";7;0
"C0226604";"Abril";13;1
"C0272796";"Marzo";4;0
"C0850134";"Abril";13;1
"C0129513";"Abril";4;0
"C0896581";"Abril";9;0
"C0703519";"Marzo";6;1
"C0700718";"Abril";7;0
"C0434947";"Abril";7;0
"C0972425";"Marzo";8;0
"C0972227";"Marzo";4;0
"C0604214";"Abril";7;0
"C0891743";"Marzo";20;1
"C0558744";"Marzo";7;0
"C0412604";"Marzo";13;1
"C0345243";"Abril";9;0
"C0258608";"Abril";6;0
"C0237863";"Abril";13;1
"C0689344";"Abril";7;0
"C0118266";"Marzo";3;0
"C0557531";"Marzo";13;1
"C0382729";"Abril";13;1
"C0557740";"Abril";4;0
"C0556233";"Abril";13;1
"C0412114";"Abril";8;0
"C0340045";"Marzo";8;0
"C0470015";"Abril";20;1
"C0588708";"Abril";7;0
"C0731120";"Marzo";18;1
"C0119103";"Marzo";10;0
"C0589364";"Marzo";10;0
"C0065948";"Abril";7;0
"C0127627";"Abril";7;1
"C0434470";"Abril";12;1
"C0932768";"Abril";5;0
"C0959539";"Marzo";12;1
"C0251685";"Abril";7;0
"C0298694";"Marzo";9;0
"C0767858";"Marzo";7;0
"C0573123";"Abril";7;1
"C0284538";"Abril";19;1
"C0689711";"Marzo";8;0
"C0266772";"Abril";7;1
"C0275678";"Marzo";6;0
"C0177142";"Abril";22;1
"C0440483";"Abril";11;1
"C0519645";"Marzo";21;1
"C0490919";"Marzo";6;1
"C0271500";"Marzo";5;0
"C0157846";"Abril";8;0
"C0718825";"Marzo";8;0
"C0367930";"Abril";7;0
"C0581306";"Abril";5;0
"C0545143";"Marzo";5;0
"C0653086";"Marzo";9;0
"C0124181";"Abril";13;1
"C0306808";"Abril";14;1
"C0908532";"Marzo";7;0
"C0239343";"Abril";8;0
"C0963961";"Abril";12;1
"C0709849";"Marzo";19;1
"C0926285";"Abril";6;0
"C0223256";"Abril";8;0
"C0933232";"Abril";13;1
"C0096753";"Marzo";10;0
"C0175790";"Marzo";12;1
"C0740910";"Marzo";14;1
"C0382561";"Marzo";13;1
"C0076230";"Marzo";6;0
"C0701602";"Abril";6;0
"C0334845";"Marzo";5;0
"C0184368";"Marzo";7;0
"C0781540";"Marzo";7;0
"C0516192";"Abril";8;0
"C0000794";"Marzo";7;1
"C0306652";"Marzo";6;0
"C0348201";"Marzo";8;0
"C0785712";"Marzo";11;1
"C0900802";"Abril";6;0
"C0855128";"Marzo";6;1
"C0470391";"Marzo";7;0
"C0169203";"Marzo";12;1
"C0006776";"Marzo";12;1
"C0010257";"Marzo";8;0
"C0270094";"Marzo";22;1
"C0278539";"Marzo";6;0
"C0441128";"Marzo";7;0
"C0651402";"Abril";7;1
"C0657303";"Abril";6;1
"C0982998";"Marzo";8;0
"C0367384";"Marzo";9;0
"C0446595";"Abril";8;0
"C0300943";"Marzo";6;1
"C0212834";"Abril";20;1
"C0571801";"Abril";9;0
"C0808552";"Abril";9;0
"C0483505";"Marzo";9;0
"C0849518";"Marzo";9;0
"C0794127";"Marzo";16;1
"C0737497";"Abril";6;0
"C0436661";"Marzo";7;0
"C0292312";"Abril";5;0
"C0376640";"Marzo";7;0
"C0732173";"Abril";7;0
"C0538491";"Abril";8;0
"C0780216";"Abril";7;0
"C0741902";"Marzo";7;0
"C0455596";"Marzo";7;0
"C0904146";"Marzo";5;1
"C0503027";"Marzo";7;1
"C0400925";"Abril";8;0
"C0168820";"Abril";6;0
"C0079105";"Marzo";12;1
"C0870368";"Marzo";7;0
"C0599355";"Abril";12;1
"C0297913";"Marzo";23;1
"C0734814";"Marzo";4;1
"C0641438";"Marzo";9;0
"C0397645";"Marzo";13;1
"C0370576";"Abril";9;0
"C0916467";"Marzo";13;1
"C0111858";"Abril";19;1
"C0700956";"Abril";7;0
"C0478038";"Marzo";20;1
"C0790279";"Marzo";7;1
"C0866058";"Abril";6;0
"C0097705";"Abril";9;0
"C0442487";"Abril";5;0
"C0379198";"Marzo";6;0
"C0839037";"Abril";11;1
"C0450485";"Abril";6;0
"C0231344";"Abril";12;1
"C0371382";"Abril";7;0
"C0369382";"Marzo";6;0
"C0278121";"Abril";7;1
"C0469744";"Abril";5;0
"C0930051";"Marzo";7;0
"C0954264";"Abril";6;1
"C0270058";"Marzo";6;0
"C0379680";"Abril";9;0
"C0249961";"Marzo";19;1
"C0297512";"Marzo";5;0
"C0169391";"Marzo";9;0
"C0255053";"Marzo";7;0
"C0491179";"Marzo";6;0
"C0913891";"Marzo";9;0
"C0771392";"Abril";7;0
"C0998158";"Abril";13;1
"C0737660";"Abril";4;0
"C0022428";"Marzo";10;0
"C0779015";"Abril";7;0
"C0066110";"Abril";6;0
"C0257429";"Marzo";10;0
"C0159337";"Abril";6;0
"C0700894";"Marzo";7;1
"C0905027";"Marzo";9;0
"C0348885";"Abril";6;0
"C0497262";"Marzo";6;0
"C0280709";"Abril";8;0
"C0334900";"Marzo";5;0
"C0064351";"Abril";12;1
"C0101213";"Marzo";6;0
"C0031626";"Marzo";10;0
"C0455450";"Marzo";5;0
"C0595544";"Marzo";9;0
"C0381557";"Marzo";15;1
"C0994651";"Abril";12;1
"C0633968";"Marzo";10;0
"C0842462";"Abril";15;1
"C0749745";"Marzo";3;0
"C0984299";"Abril";11;1
"C0304548";"Abril";6;1
"C0967448";"Abril";3;0
"C0126448";"Marzo";13;1
"C0262691";"Abril";5;0
"C0918709";"Abril";6;0
"C0517343";"Marzo";5;0
"C0500142";"Abril";12;1
"C0933920";"Abril";12;1
"C0042104";"Marzo";7;0
"C0375466";"Marzo";7;0
"C0615027";"Marzo";8;0
"C0920271";"Abril";5;0
"C0844582";"Marzo";7;0
"C0307633";"Abril";13;1
"C0337365";"Marzo";10;0
"C0837415";"Abril";8;0
"C0249515";"Abril";8;0
"C0533512";"Marzo";9;0
"C0900374";"Marzo";6;0
"C0619367";"Abril";6;0
"C0291143";"Abril";7;0
"C0199085";"Abril";17;1
"C0608742";"Abril";7;1
"C0140086";"Marzo";20;1
"C0329240";"Marzo";4;0
"C0383829";"Marzo";6;1
"C0350471";"Abril";10;0
"C0002023";"Marzo";7;0
"C0204170";"Abril";9;0
"C0987845";"Marzo";7;1
"C0755951";"Marzo";14;1
"C0802312";"Abril";7;0
"C0936420";"Abril";7;0
"C0623665";"Abril";7;1
"C0733775";"Marzo";8;0
"C0934836";"Abril";9;0
"C0875365";"Abril";9;0
"C0364161";"Marzo";20;1
"C0092630";"Abril";8;0
"C0096401";"Marzo";14;1
"C0238493";"Marzo";13;1
"C0927270";"Marzo";11;1
"C0113123";"Marzo";9;0
"C0577886";"Marzo";19;1
"C0230612";"Abril";7;1
"C0397654";"Abril";4;0
"C0075367";"Marzo";11;1
"C0110023";"Abril";9;0
"C0672807";"Marzo";12;1
"C0466387";"Marzo";8;0
"C0118415";"Marzo";12;1
"C0691904";"Abril";23;1
"C0187681";"Abril";5;0
"C0928756";"Marzo";10;0
"C0037096";"Marzo";8;0
"C0895958";"Abril";8;0
"C0858291";"Abril";12;1
"C0707360";"Marzo";9;0
"C0689743";"Marzo";8;0
"C0271019";"Abril";6;0
"C0717693";"Abril";9;0
"C0036549";"Marzo";4;0
"C0425393";"Abril";7;0
"C0230426";"Abril";11;0
"C0615329";"Marzo";5;1
"C0038884";"Marzo";7;0
"C0799786";"Abril";7;1
"C0696283";"Marzo";19;1
"C0175364";"Marzo";8;0
"C0790322";"Abril";5;1
"C0829725";"Marzo";5;0
"C0410820";"Abril";15;1
"C0153193";"Marzo";6;0
"C0115110";"Abril";7;0
"C0674432";"Abril";7;0
"C0672667";"Marzo";6;1
"C0845038";"Abril";4;0
"C0656428";"Abril";21;1
"C0580734";"Abril";6;0
"C0729902";"Marzo";7;0
"C0313585";"Abril";12;1
"C0514505";"Marzo";13;1
"C0921937";"Abril";7;0
"C0153998";"Marzo";9;0
"C0743215";"Abril";8;0
"C0705771";"Abril";7;1
"C0085504";"Marzo";12;1
"C0712026";"Abril";9;0
"C0089231";"Abril";6;1
"C0885909";"Abril";6;1
"C0670096";"Marzo";11;1
"C0989473";"Marzo";6;0
"C0957798";"Abril";7;0
"C0236036";"Abril";6;0
"C0024826";"Marzo";5;0
"C0109560";"Abril";19;1
"C0038278";"Marzo";6;0
"C0155421";"Abril";10;0
"C0676556";"Abril";20;1
"C0991998";"Marzo";11;1
"C0283356";"Marzo";6;0
"C0095384";"Abril";3;0
"C0168929";"Marzo";5;0
"C0837283";"Abril";9;0
"C0405243";"Abril";5;0
"C0418712";"Marzo";7;0
"C0586319";"Abril";6;0
"C0778637";"Marzo";5;0
"C0158557";"Marzo";6;0
"C0682980";"Marzo";9;0
"C0567150";"Abril";13;1
"C0905885";"Marzo";7;0
"C0496036";"Marzo";8;0
"C0171859";"Abril";6;0
"C0301124";"Marzo";13;1
"C0101213";"Abril";14;1
"C0151023";"Marzo";8;0
"C0370111";"Marzo";6;0
"C0600467";"Abril";8;0
"C0146137";"Abril";5;0
"C0386953";"Abril";8;0
"C0607127";"Abril";13;1
"C0903457";"Abril";7;0
"C0783245";"Marzo";7;0
"C0422372";"Abril";8;0
"C0238245";"Abril";20;1
"C0822031";"Abril";9;0
"C0193442";"Abril";5;0
"C0666686";"Marzo";7;0
"C0652561";"Abril";8;0
"C0665753";"Marzo";10;0
"C0673196";"Marzo";19;1
"C0719483";"Marzo";10;0
"C0957980";"Abril";7;0
"C0357818";"Abril";7;0
"C0483963";"Abril";22;1
"C0230783";"Abril";7;0
"C0072808";"Marzo";9;0
"C0579488";"Marzo";19;1
"C0882290";"Marzo";3;0
"C0643031";"Marzo";8;0
"C0208808";"Marzo";8;0
"C0393194";"Abril";8;0
"C0727314";"Abril";5;0
"C0488747";"Marzo";12;1
"C0511892";"Abril";6;0
"C0138714";"Abril";6;0
"C0748009";"Abril";21;1
"C0265192";"Abril";8;0
"C0367894";"Marzo";13;1
"C0134751";"Marzo";8;0
"C0398697";"Marzo";3;1
"C0692260";"Abril";7;1
"C0739919";"Abril";9;0
"C0471927";"Marzo";3;0
"C0207761";"Marzo";6;0
"C0674387";"Marzo";7;0
"C0989277";"Marzo";9;0
"C0549019";"Marzo";6;0
"C0258535";"Abril";12;1
"C0360594";"Marzo";4;0
"C0112872";"Abril";6;1
"C0723500";"Marzo";9;0
"C0338757";"Abril";7;1
"C0055670";"Abril";8;0
"C0656620";"Abril";12;1
"C0804799";"Abril";8;0
"C0935091";"Marzo";7;0
"C0823702";"Abril";13;1
"C0662211";"Abril";7;0
"C0534645";"Marzo";6;0
"C0570942";"Marzo";9;0
"C0964402";"Marzo";18;1
"C0343795";"Marzo";5;0
"C0567065";"Abril";5;0
"C0385341";"Abril";8;0
"C0649531";"Marzo";12;1
"C0424232";"Marzo";10;1
"C0750260";"Marzo";8;0
"C0621111";"Abril";6;0
"C0894714";"Abril";7;1
"C0361003";"Marzo";6;0
"C0776621";"Abril";14;1
"C0937022";"Marzo";6;0
"C0384558";"Marzo";9;0
"C0026275";"Marzo";6;0
"C0780453";"Marzo";12;1
"C0004744";"Abril";9;0
"C0000342";"Marzo";12;1
"C0508409";"Abril";6;0
"C0285996";"Abril";12;1
"C0192724";"Abril";6;0
"C0115724";"Abril";6;0
"C0424438";"Abril";9;0
"C0340314";"Abril";8;0
"C0622737";"Abril";13;1
"C0039597";"Marzo";7;1
"C0010789";"Marzo";13;1
"C0676871";"Marzo";10;0
"C0758345";"Abril";8;0
"C0768418";"Marzo";8;0
"C0731639";"Marzo";11;1
"C0624485";"Marzo";7;0
"C0611375";"Abril";4;0
"C0634355";"Abril";9;0
"C0541446";"Abril";9;0
"C0666509";"Abril";7;0
"C0977262";"Marzo";6;0
"C0329046";"Marzo";8;0
"C0425036";"Marzo";6;0
"C0070824";"Abril";7;0
"C0244579";"Marzo";7;0
"C0212834";"Marzo";7;0
"C0597789";"Marzo";5;0
"C0484900";"Marzo";5;0
"C0181601";"Marzo";7;1
"C0016115";"Marzo";7;0
"C0283899";"Marzo";4;0
"C0124851";"Marzo";6;0
"C0706125";"Marzo";12;1
"C0123457";"Marzo";9;0
"C0683877";"Marzo";6;1
"C0043505";"Abril";5;0
"C0008287";"Marzo";5;0
"C0324108";"Marzo";6;0
"C0690098";"Marzo";13;1
"C0980008";"Marzo";6;0
"C0414227";"Abril";7;0
"C0851984";"Marzo";5;0
"C0305354";"Abril";4;0
"C0637483";"Marzo";8;0
"C0822609";"Marzo";8;0
"C0158755";"Abril";10;0
"C0064457";"Marzo";7;0
"C0562180";"Marzo";6;0
"C0575648";"Marzo";8;0
"C0939726";"Abril";5;0
"C0003167";"Abril";7;0
"C0794936";"Abril";6;1
"C0570725";"Marzo";5;0
"C0837449";"Abril";15;1
"C0638497";"Abril";21;1
"C0367384";"Abril";7;0
"C0400696";"Marzo";6;1
"C0714575";"Abril";8;0
"C0201489";"Abril";3;0
"C0866664";"Marzo";7;0
"C0120015";"Abril";9;0
"C0993897";"Marzo";10;0
"C0950291";"Abril";7;0
"C0630935";"Abril";9;0
"C0750588";"Abril";5;0
"C0566432";"Marzo";9;0
"C0978044";"Marzo";6;0
"C0286997";"Abril";5;1
"C0478093";"Abril";11;1
"C0708103";"Marzo";7;0
"C0769193";"Abril";5;0
"C0665933";"Marzo";9;0
"C0769383";"Abril";7;1
"C0791779";"Marzo";7;0
"C0407721";"Abril";7;1
"C0600705";"Marzo";5;0
"C0672078";"Abril";11;1
"C0323857";"Abril";12;1
"C0735179";"Abril";6;0
"C0946498";"Marzo";9;0
"C0315012";"Marzo";5;1
"C0468027";"Abril";11;1
"C0610976";"Marzo";6;0
"C0838900";"Marzo";6;0
"C0519097";"Marzo";7;0
"C0619957";"Abril";7;0
"C0494372";"Abril";11;1
"C0006860";"Marzo";6;0
"C0683483";"Marzo";5;0
"C0804293";"Abril";10;1
"C0551132";"Abril";4;1
"C0704858";"Abril";12;1
"C0065847";"Abril";10;0
"C0758320";"Abril";6;1
"C0671600";"Marzo";9;0
"C0658871";"Marzo";7;0
"C0470990";"Abril";13;1
"C0462159";"Abril";18;1
"C0811358";"Marzo";9;0
"C0808252";"Marzo";7;0
"C0480315";"Marzo";9;0
"C0457588";"Abril";11;1
"C0896198";"Marzo";7;0
"C0034448";"Marzo";6;0
"C0780232";"Abril";8;0
"C0095062";"Marzo";7;0
"C0489287";"Marzo";5;0
"C0038175";"Marzo";7;0
"C0139315";"Abril";6;0
"C0900374";"Abril";7;1
"C0799299";"Abril";9;0
"C0336721";"Abril";8;0
"C0367616";"Abril";19;1
"C0389647";"Marzo";7;0
"C0280641";"Abril";6;0
"C0229433";"Marzo";5;0
"C0187962";"Marzo";8;0
"C0953842";"Marzo";7;0
"C0792050";"Marzo";5;1
"C0198435";"Abril";7;1
"C0650689";"Marzo";6;1
"C0053907";"Abril";12;1
"C0507399";"Marzo";9;0
"C0414031";"Marzo";6;0
"C0926722";"Marzo";12;1
"C0923122";"Marzo";6;1
"C0955453";"Marzo";8;0
"C0620384";"Abril";6;0
"C0065847";"Marzo";6;0
"C0628585";"Marzo";8;0
"C0506876";"Abril";8;0
"C0902593";"Marzo";9;0
"C0222402";"Marzo";5;0
"C0778029";"Marzo";20;1
"C0671426";"Marzo";13;1
"C0042912";"Abril";21;1
"C0244679";"Abril";23;1
"C0179381";"Marzo";8;0
"C0441777";"Abril";6;0
"C0320434";"Marzo";9;0
"C0043565";"Marzo";17;1
"C0012511";"Abril";19;1
"C0759175";"Abril";7;1
"C0534040";"Marzo";8;0
"C0000612";"Abril";5;1
"C0173320";"Marzo";8;0
"C0118420";"Abril";20;1
"C0838347";"Marzo";21;1
"C0232222";"Marzo";5;0
"C0117281";"Abril";10;0
"C0010709";"Abril";5;1
"C0063952";"Marzo";5;0
"C0332622";"Marzo";3;0
"C0058143";"Abril";7;1
"C0750700";"Abril";14;1
"C0447713";"Abril";6;0
"C0721766";"Abril";5;0
"C0468767";"Marzo";5;0
"C0208664";"Abril";11;0
"C0841066";"Marzo";7;0
"C0960819";"Abril";7;0
"C0141359";"Marzo";20;1
"C0065566";"Abril";7;0
"C0589910";"Abril";10;1
"C0491648";"Abril";14;1
"C0793887";"Marzo";13;1
"C0444982";"Abril";14;1
"C0976344";"Abril";6;0
"C0853185";"Abril";23;1
"C0006482";"Marzo";6;1
"C0506623";"Marzo";7;0
"C0162012";"Marzo";5;0
"C0701646";"Abril";15;1
"C0160193";"Marzo";6;1
"C0080145";"Marzo";19;1
"C0513174";"Marzo";9;0
"C0917281";"Marzo";8;0
"C0975438";"Marzo";15;1
"C0665998";"Marzo";12;1
"C0627777";"Abril";6;1
"C0207618";"Marzo";13;1
"C0598219";"Abril";9;0
"C0001163";"Abril";19;1
"C0575726";"Marzo";7;1
"C0432046";"Abril";12;1
"C0257465";"Marzo";9;0
"C0716838";"Marzo";7;1
"C0642972";"Marzo";6;0
"C0951346";"Marzo";9;0
"C0601127";"Marzo";5;0
"C0047691";"Marzo";8;0
"C0318418";"Abril";12;1
"C0707835";"Marzo";6;0
"C0560834";"Abril";14;1
"C0708283";"Marzo";5;0
"C0994137";"Abril";6;0
"C0992403";"Abril";4;0
"C0402119";"Marzo";6;0
"C0395963";"Abril";7;0
"C0166139";"Abril";7;0
"C0786098";"Marzo";6;0
"C0598304";"Abril";4;0
"C0599702";"Marzo";6;0
"C0358481";"Abril";6;1
"C0418582";"Marzo";7;0
"C0121284";"Abril";20;1
"C0749411";"Marzo";6;0
"C0945743";"Marzo";12;1
"C0614049";"Marzo";6;0
"C0955155";"Marzo";17;1
"C0248957";"Marzo";13;1
"C0844600";"Marzo";8;0
"C0332860";"Abril";10;0
"C0277061";"Marzo";15;1
"C0441892";"Marzo";6;0
"C0303619";"Abril";5;0
"C0940758";"Abril";7;0
"C0382362";"Abril";6;0
"C0291704";"Abril";13;1
"C0765253";"Marzo";7;0
"C0282500";"Marzo";8;0
"C0831822";"Abril";5;0
"C0163761";"Marzo";13;1
"C0059112";"Marzo";12;1
"C0951474";"Marzo";6;0
"C0419928";"Abril";7;0
"C0315042";"Abril";9;0
"C0418856";"Marzo";6;0
"C0728914";"Marzo";11;1
"C0014767";"Marzo";6;0
"C0208343";"Marzo";7;0
"C0164026";"Abril";6;1
"C0087955";"Marzo";7;0
"C0923769";"Abril";7;0
"C0878335";"Marzo";6;1
"C0928863";"Abril";14;1
"C0480811";"Abril";6;1
"C0599056";"Abril";19;1
"C0337018";"Marzo";18;1
"C0056377";"Abril";6;0
"C0700361";"Marzo";4;0
"C0766354";"Marzo";9;0
"C0486332";"Marzo";7;0
"C0490812";"Abril";8;0
"C0383685";"Marzo";18;1
"C0750082";"Abril";10;0
"C0132461";"Marzo";7;1
"C0901723";"Marzo";8;0
"C0097924";"Marzo";8;0
"C0922235";"Abril";7;1
"C0305249";"Marzo";7;0
"C0764144";"Abril";12;1
"C0517783";"Abril";6;0
"C0308089";"Abril";8;0
"C0764151";"Marzo";7;0
"C0569054";"Abril";9;0
"C0093028";"Abril";11;0
"C0904125";"Abril";7;0
"C0154932";"Marzo";9;0
"C0815695";"Marzo";9;0
"C0381834";"Abril";8;0
"C0444982";"Marzo";9;0
"C0230784";"Marzo";9;0
"C0035632";"Abril";20;1
"C0850628";"Marzo";7;0
"C0704439";"Marzo";9;0
"C0130730";"Marzo";20;1
"C0001520";"Marzo";21;1
"C0948891";"Abril";9;0
"C0482317";"Abril";6;0
"C0693774";"Marzo";8;0
"C0709000";"Marzo";19;1
"C0406703";"Abril";8;0
"C0453340";"Abril";5;0
"C0913746";"Marzo";7;0
"C0736397";"Abril";12;1
"C0101273";"Marzo";15;1
"C0664954";"Abril";5;0
"C0889271";"Abril";6;0
"C0688747";"Marzo";7;1
"C0492638";"Marzo";7;0
"C0139042";"Marzo";8;0
"C0045972";"Abril";6;0
"C0228036";"Marzo";7;0
"C0229656";"Abril";8;0
"C0732372";"Abril";21;1
"C0193477";"Abril";8;0
"C0725557";"Abril";7;0
"C0240357";"Abril";6;0
"C0552296";"Abril";8;0
"C0598624";"Marzo";11;1
"C0947136";"Marzo";9;0
"C0977531";"Marzo";13;1
"C0988545";"Abril";9;0
"C0626927";"Abril";9;0
"C0998478";"Marzo";8;0
"C0899241";"Marzo";4;0
"C0509070";"Marzo";9;0
"C0563872";"Abril";8;0
"C0994147";"Marzo";7;0
"C0038572";"Marzo";4;1
"C0008806";"Abril";8;0
"C0769999";"Marzo";18;1
"C0291106";"Abril";20;1
"C0996892";"Abril";7;0
"C0358944";"Marzo";9;0
"C0273228";"Abril";8;0
"C0516216";"Marzo";13;1
"C0839087";"Abril";14;1
"C0224628";"Marzo";6;0
"C0671881";"Marzo";7;0
"C0530850";"Marzo";5;0
"C0889575";"Abril";15;1
"C0761881";"Abril";14;1
"C0606168";"Abril";6;0
"C0681584";"Marzo";8;0
"C0527175";"Abril";4;0
"C0127824";"Marzo";9;0
"C0269089";"Marzo";6;0
"C0926596";"Abril";6;0
"C0744571";"Abril";8;0
"C0021626";"Abril";12;1
"C0633348";"Marzo";9;0
